Date,Open,High,Low,Close,Volume,Turnover
2018-01-01,100.0,100.1862267760557,98.18650864115706,99.47551054782498,1176371.4643701194,117020152.01211013
2018-01-02,99.41072069459067,102.18656493833831,98.50432048068015,100.10472583721351,658727.5755674394,65941743.35359087
2018-01-03,99.97926728135465,101.90286344959927,98.74770507702416,100.62797878536915,720170.7668164754,72469328.64505133
2018-01-04,100.5991443780913,101.11261478217813,99.13422406476492,99.43882027885812,2426313.9185053976,241269793.68235025
2018-01-05,99.66612035981979,101.27483547997969,98.9175925964993,99.03277078820472,3624136.2590260566,358908255.44534916
2018-01-08,98.94005304040516,100.05020305212041,98.81483690817335,99.5199599823852,1075611.9785037455,107044861.05726692
2018-01-09,99.4807372339283,99.89733685295131,98.34986474595304,99.65871078862159,1410526.4269969836,140571245.24780014
2018-01-10,99.6729340498415,99.73119899859545,98.59540245158665,98.97853142380977,1092725.4200366032,108156357.32468866
2018-01-11,99.05959579562263,101.47479157431096,97.70427603951374,99.97246505290799,1373532.8339236453,137315463.2384533
2018-01-12,99.91697741224911,100.93775191888214,99.51183086833964,100.8271083730229,260020.16355189015,26217081.209617566
2018-01-15,100.83108383171728,101.5757688070809,99.87357310327336,99.9036000376695,655040.3125609559,65440885.39463975
2018-01-16,99.92654735950796,105.70557388154116,98.18366093847783,101.07296341348105,951960.9827979527,96217517.58539894
2018-01-17,100.93923842635307,102.08038983408595,98.06592988803826,98.81276048143461,2219650.534519216,219329796.6199356
2018-01-18,98.86540935985357,100.98813645977394,96.63317155413871,98.74519850584925,3314504.2647969257,327291381.5758563
2018-01-19,98.60147907253236,100.13978835020608,97.50422534662704,97.9071201263004,4595693.46995732,449951112.62676567
2018-01-22,97.9250724129311,99.56763583101898,96.4438072618,97.44199746136354,2149089.667839194,209411589.9578294
2018-01-23,97.5539265318375,99.88909528501051,97.11688717791218,97.8938978626255,6244604.747218065,611308699.3166316
2018-01-24,97.90499691265639,99.1338157426009,93.78360693138687,96.72601290750136,2740432.584460497,265071117.53666332
