Date,Open,High,Low,Close,Volume,Turnover
2018-01-01,100.0,103.23256034664375,98.29933622290734,100.49391784292116,815450.9333623643,81947859.10225081
2018-01-02,100.6671997574561,105.45191588489016,100.64849823621962,102.4805031997807,1191865.2367184889,122142949.20523648
2018-01-03,102.61767371394681,103.1780727585536,99.01203997419758,103.1122238950434,893013.6300409612,92080621.36210905
2018-01-04,102.71343239978471,104.82796132797144,97.06172657668199,100.15382451337291,954918.8310379852,95638773.02829356
2018-01-05,100.125897403683,100.92087328063204,97.77645422411229,100.47888768400756,10000.0,1004788.8768400756
2018-01-08,100.4085598804996,101.60819537387196,95.52218536630491,96.54813588162176,1380656.7276219733,133299833.34432152
2018-01-09,96.15359458154366,97.48165603697085,86.6588007776146,93.81913460242157,2569758.2809066772,241092498.052071
2018-01-10,93.80315753765193,101.61101736837281,88.75271562499384,98.82711844386627,2931702.95651424,289731755.3256657
2018-01-11,98.4954965665234,105.45839218754136,85.94760506808443,98.54121838489108,2842314.725789439,280085156.1126089
2018-01-12,98.50157490381447,110.17709046504781,93.46068140385543,105.42028229058535,4796525.712847963,505651094.6624834
2018-01-15,105.05571097143398,106.44213266211904,99.8661184470056,104.35337913358053,3136429.403177383,327297006.63547915
2018-01-16,104.91575817451722,105.14555711169807,98.46984524636265,104.01883032290114,5047451.93672524,525030046.5692215
2018-01-17,105.12012464689032,105.3404199018379,91.90911590957586,98.2016494004124,4406121.407138671,432688389.6394835
2018-01-18,97.9486167355,103.60242341255986,89.49616877351099,102.13337078909942,4467945.352269781,456326319.32880294
2018-01-19,102.14505624831533,107.99647560283411,99.18777232743662,101.13280179036302,3774506.553874605,381726423.16942656
2018-01-22,101.1512741510413,110.65252773272668,98.87714542646991,103.56669427232725,3727925.981953727,386088970.44286704
2018-01-23,103.75211248328604,109.01619261306004,95.67282589525448,105.18899287642954,3863652.16501199,406413680.0624478
2018-01-24,105.09772242160305,121.67484531995413,93.32956431017871,107.6095739281871,4412069.489585865,474780917.9158889
2018-01-25,106.63782795324538,114.54386082383132,102.07934032416068,108.79612836714827,4481117.682109816,487528254.57111746
2018-01-26,108.95027312774927,111.85352802968762,93.26136878974113,108.36932764791571,4740444.497444929,513718782.9403686
2018-01-29,108.31833546953595,113.61636554829764,107.82655187805628,108.17478517169133,2965779.121865877,320822519.3745286
2018-01-30,107.69185058682456,117.64172592588697,104.45781884493641,104.89041333377622,2931731.90848657,307510571.66497695
2018-01-31,104.79456777696066,113.44099894015817,93.7121845300742,95.56541065336468,2701821.775329429,258200707.4715597
2018-02-01,95.34043638723007,100.889391454369,86.60211251621315,97.50714584234214,4401711.702112993,429198344.8938757
2018-02-02,97.60967584218452,118.53589429301135,86.04761592088188,107.67600013839669,4225645.8127281265,455000639.11612916
2018-02-05,107.54613344027763,112.96250141365525,103.95110305313095,111.79844704067598,3147197.287922816,351851769.32039803
2018-02-06,111.6566079401777,138.1590903202935,110.55698462948338,123.34231184683497,3343280.8045477173,412367983.5860619
2018-02-07,123.41398850176131,131.17547488182004,108.25568245844943,127.19839204410155,6036478.20656989,767830321.4849519
2018-02-08,127.3147507667038,139.70749841186517,111.77780121452575,122.10477866890605,2751014.3374865344,335911996.7937805
2018-02-09,122.10306765414455,129.1349935988839,111.48949536001763,119.02947592152395,1602888.0143932882,190790920.31412524
2018-02-12,119.25682802824585,123.69698775436912,118.60187325741593,120.4810396776179,260109.87811729332,31338308.54598997
2018-02-13,120.53531603846709,122.6871363520617,117.18253995757458,121.27993163466955,710020.3204518339,86111215.92362458
2018-02-14,121.08431602757221,122.24009217898544,116.07835801269378,120.82186336289422,754491.9230120407,91159120.03056808
2018-02-15,121.34933685863989,124.24615506457685,117.63337545851371,123.11048034524492,1622809.9919566717,199784917.6188489
2018-02-16,123.14480667557682,123.17882794390276,116.32086087964139,119.99216687908454,2237850.400334681,268524518.68738514
2018-02-19,120.50035123115615,123.97262828424114,114.60529063611213,121.70298421140706,1965904.9903773475,239256504.00502065
2018-02-20,121.35134489728247,127.48455371756793,120.50736845527683,120.75126826752461,1668290.9992213708,201448253.99527642
2018-02-21,120.90017803470433,123.35186615500666,119.3712238048972,121.1644736430408,843374.7243436825,102187054.55894692
2018-02-22,121.68404080060843,127.57004118337582,118.82201374082887,124.8634305832662,1633572.959249572,203973523.79995966
2018-02-23,125.1217245818487,125.43496701083158,120.2896332605804,124.56217422888669,248523.3133025853,30956604.251536824
2018-02-26,124.57370503140433,134.15898024013765,123.7564243121685,126.85777318435971,10000.0,1268577.7318435973
2018-02-27,126.76230583395083,137.23511098608094,122.93289092499498,128.98020942722775,10000.0,1289802.0942722776
2018-02-28,128.84341333768083,133.35777409257537,124.91353281869787,127.31252787510195,255593.4704458386,32540250.830829874
2018-03-01,127.2817717286246,134.43177855842515,125.86717483309754,130.84501692036753,10000.0,1308450.1692036754
2018-03-02,130.747918607521,131.88907753210148,127.86330650888507,129.6289628355279,10000.0,1296289.6283552789
2018-03-05,129.57398038718904,131.42881779922604,129.3053122780163,129.55904130526733,10000.0,1295590.4130526732
2018-03-06,129.48014676678642,131.83936916210953,127.40154207330576,130.14065616726404,10000.0,1301406.5616726405
2018-03-07,130.0784827279352,130.0806297729243,128.60133943781602,128.7507477644264,10000.0,1287507.477644264
2018-03-08,128.7656570742794,130.08356226961712,128.7356874656259,129.4821638407387,10000.0,1294821.638407387
2018-03-09,129.4055076673232,130.12493879133578,128.60414153329782,129.97866235461493,10000.0,1299786.6235461493
2018-03-12,129.98470059928152,130.11964890420393,129.78334608228548,129.933304124605,10000.0,1299333.04124605
2018-03-13,129.96386230920666,130.58238690008218,128.60703003954382,130.06399489649422,10000.0,1300639.9489649422
2018-03-14,130.0224303925062,130.74220762458887,129.7430882483985,130.16181215362656,10000.0,1301618.1215362656
2018-03-15,130.12157722259622,131.3284890451052,129.4158423388469,130.07530737069953,10000.0,1300753.0737069952
2018-03-16,130.07525494580148,131.70311254644537,129.82968151664855,130.55589233253093,10000.0,1305558.9233253093
2018-03-19,130.5526014269715,130.9032079574001,129.6122617684687,130.37452171195434,10000.0,1303745.2171195433
2018-03-20,130.44190831841252,130.64728919242208,129.14252149346552,130.35011663987063,10000.0,1303501.1663987064
2018-03-21,130.0464450639704,131.7052153585146,128.49381431431092,130.9248749065989,10000.0,1309248.749065989
2018-03-22,130.9083306449965,135.78590087273528,128.16560177916014,132.4874951659219,10000.0,1324874.951659219
2018-03-23,132.74276011201144,134.67459953377215,127.96502746752039,134.5876226042979,10000.0,1345876.2260429792
2018-03-26,134.59820096165325,136.62896097327229,130.01126907564412,132.06975979752335,10000.0,1320697.5979752336
2018-03-27,132.45570316534884,136.7678439141743,121.82417294120425,127.62885110083384,305267.5278549909,38960943.858524285
2018-03-28,128.1105166952113,134.42516244943494,126.0785605192047,127.34277928900255,435702.7988989692,55483605.3557921
2018-03-29,127.2103255215067,129.36807737560082,123.41920778672696,127.23952464105064,354632.2179937785,45123234.83992983
2018-03-30,127.60572924316777,134.06483312048778,122.9052019742447,124.58141125509401,597622.8028106096,74452692.17237051
2018-04-02,124.73641396580922,126.31050519240631,121.83983177366586,125.57551020287193,1192137.8948200897,149703324.37421042
2018-04-03,125.56719553692398,127.94897729533854,120.68666827480904,127.24099082172754,629820.1388421123,80138938.50574838
2018-04-04,127.18357880305241,130.60703670962542,126.42625703695377,128.0043866372833,45372.33129216402,5807857.43735707
2018-04-05,127.97644666315078,130.24489352165529,125.82325134010972,129.98389415538995,10000.0,1299838.9415538996
2018-04-06,129.81124000995794,133.74759808778472,126.19137152418632,128.06757039451637,10000.0,1280675.7039451636
2018-04-09,128.0285317070094,133.464316543526,127.50951622635729,128.13479718194384,177146.01688675047,22698568.94537297
2018-04-10,128.4454820713461,143.55514227269322,128.37807747567555,134.9178218138032,1337044.6573130426,180391152.83245862
2018-04-11,135.38697828556585,141.21294662535118,129.92299242704394,137.5689290388526,2093540.097910127,288006069.16939074
2018-04-12,137.43410837257167,145.24479481472432,129.36423659265193,133.81677960022088,1322313.1880691492,176947692.45031476
2018-04-13,134.02152781001485,144.42987575515392,133.32291153795873,134.66424963893667,2056516.3190784152,276939226.97892284
2018-04-16,134.85578985787103,140.92955560219065,125.56606827517875,139.7309054246319,1733792.4293647618,242264385.97351032
2018-04-17,138.94714197677132,151.31375236367828,137.12159527834694,146.88866623241955,1228361.1339065365,180432328.61127365
2018-04-18,147.09686990292883,156.1274961120729,139.1636303481315,148.92361692141637,593751.1001331203,88423561.38289434
2018-04-19,148.28707845129273,155.4208675379508,135.7592409107251,155.10730581745838,2082574.104393726,323022458.49771714
2018-04-20,154.40689734708369,167.73356634694113,137.80336061479096,148.51260633065334,2680019.40649874,398016667.0758586
2018-04-23,149.05487350870962,157.0381830079887,144.08426845489552,146.90357362954637,4257493.085781871,625440949.0044417
2018-04-24,147.92661380483713,173.8860036205072,144.96628272605076,154.57419403773213,3541950.7652368005,547494184.857807
2018-04-25,153.9493627977312,162.11780286839362,144.6900063789248,149.3041258130627,3575051.7005855967,533769968.8924357
2018-04-26,148.68401181658524,155.6880152872606,140.78353754185835,148.90151525145575,3669039.569090934,546325551.3551884
2018-04-27,148.25197631037804,156.20300670852447,123.6109117065399,136.75491955357072,5262059.28818088,719612494.6412959
2018-04-30,136.4746879535265,168.80644483604078,120.66546701346687,144.65751895914673,2647646.9465517914,383002038.3679427
2018-05-01,144.4428673238445,148.8626734194824,136.28121022654622,143.96471374634334,3832522.0243170355,551747936.1573583
2018-05-02,143.60046375585574,146.6019793405575,142.5064326254426,146.44728962599706,2403450.34583664,351978788.8984412
2018-05-03,145.67228181944196,148.1968207679569,128.8216649938089,139.48388895643538,2454324.8012732984,342338768.0438301
2018-05-04,140.53845574291458,144.24181056442333,130.3067319196363,131.69648197250035,4397053.870801872,579076525.8281716
2018-05-07,131.45682659166954,142.74394526083987,130.02001570481937,140.37904804465876,2024172.230257036,284151370.7619165
